"variable","GEOID","NAME","estimate","moe","label","concept"
"B05002_001","22","Louisiana",4657305,NA,"Estimate!!Total:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_001","08","Colorado",5723176,NA,"Estimate!!Total:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_001","06","California",39455353,NA,"Estimate!!Total:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","32","Nevada",2472387,5961,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","10","Delaware",887253,3081,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","06","California",29000404,34327,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","02","Alaska",678026,1950,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","31","Nebraska",1806265,3036,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","46","South Dakota",848080,1731,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","08","Colorado",5177712,7090,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","20","Kansas",2727023,3681,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","01","Alabama",4824246,3378,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","33","New Hampshire",1289280,2314,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","38","North Dakota",739389,1321,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","11","District of Columbia",590963,2444,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","05","Arkansas",2858150,2976,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","04","Arizona",6157084,9249,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","35","New Mexico",1916120,4107,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","47","Tennessee",6494097,5316,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","17","Illinois",11018479,11809,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","09","Connecticut",3071110,6826,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","21","Kentucky",4312297,4038,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","34","New Jersey",7118963,13418,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","49","Utah",2957936,4176,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","16","Idaho",1707261,3226,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","15","Hawaii",1188757,4676,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","13","Georgia",9531960,11745,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","36","New York",15590849,18760,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","48","Texas",23958412,24975,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","25","Massachusetts",5782135,10227,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","26","Michigan",9365169,7001,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","19","Iowa",3005226,3824,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","41","Oregon",3794795,5815,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","40","Oklahoma",3708934,3893,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","24","Maryland",5202510,9601,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","12","Florida",16861343,23188,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","18","Indiana",6385583,4687,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","29","Missouri",5884732,4306,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","28","Mississippi",2898443,2186,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","45","South Carolina",4814986,4164,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","30","Montana",1054417,1203,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","23","Maine",1307743,1582,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","53","Washington",6500835,9623,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","51","Virginia",7505560,9996,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","44","Rhode Island",936369,3886,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","27","Minnesota",5191241,5246,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","37","North Carolina",9521039,7682,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","39","Ohio",11210405,7399,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","50","Vermont",613632,1085,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","54","West Virginia",1772185,1424,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","22","Louisiana",4461285,4083,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","42","Pennsylvania",12046026,8549,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","55","Wisconsin",5576596,4117,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","56","Wyoming",556981,1303,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_002","72","Puerto Rico",3219806,2859,"Estimate!!Total:!!Native:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","29","Missouri",4061917,10103,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","02","Alaska",315470,3925,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","20","Kansas",1742429,7536,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","47","Tennessee",4043028,13247,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","46","South Dakota",560061,3833,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","32","Nevada",829795,7234,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","04","Arizona",2814137,11413,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","31","Nebraska",1263587,5030,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","36","New York",12673653,19785,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","33","New Hampshire",564199,5161,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","40","Oklahoma",2393854,7683,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","35","New Mexico",1145560,8177,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","01","Alabama",3454660,11006,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","38","North Dakota",481784,3782,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","22","Louisiana",3627415,9954,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","49","Utah",1991496,7935,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","48","Texas",17167053,29371,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","23","Maine",838315,4619,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","13","Georgia",5783881,21869,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","39","Ohio",8810872,15074,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","41","Oregon",1930677,9254,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","18","Indiana",4575633,11107,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","06","California",22250976,27237,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","37","North Carolina",5745714,16655,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","30","Montana",575120,4220,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","54","West Virginia",1243466,5240,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","53","Washington",3562745,13026,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","05","Arkansas",1840946,7407,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","08","Colorado",2399581,9771,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","45","South Carolina",2789799,11916,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","44","Rhode Island",611134,5335,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","51","Virginia",4223864,13260,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","50","Vermont",315225,3394,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","10","Delaware",433573,4726,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","34","New Jersey",4777475,12617,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","42","Pennsylvania",9291778,15704,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","55","Wisconsin",4167647,7716,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","72","Puerto Rico",0,35,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","09","Connecticut",1955086,9017,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","21","Kentucky",3080727,9909,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","26","Michigan",7682497,9446,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","12","Florida",7668233,21764,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","56","Wyoming",246847,3314,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","11","District of Columbia",246243,3728,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","17","Illinois",8606836,13590,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","19","Iowa",2226001,7255,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","24","Maryland",2904585,13224,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","28","Mississippi",2125495,7809,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","16","Idaho",830808,7233,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","15","Hawaii",768620,6064,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","25","Massachusetts",4174551,11954,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_003","27","Minnesota",3824093,8229,"Estimate!!Total:!!Native:!!Born in state of residence","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","01","Alabama",1321861,10445,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","31","Nebraska",525687,4899,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","18","Indiana",1759539,10703,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","33","New Hampshire",707438,5447,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","02","Alaska",344884,4020,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","30","Montana",469726,4364,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","32","Nevada",1588363,7918,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","13","Georgia",3591135,20531,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","20","Kansas",954155,6764,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","35","New Mexico",745879,6740,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","36","New York",2406129,14906,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","29","Missouri",1774483,9518,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","37","North Carolina",3640550,15669,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","46","South Dakota",282128,3838,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","45","South Carolina",1966299,12135,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","23","Maine",453655,4586,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","47","Tennessee",2387959,13009,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","39","Ohio",2290217,12184,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","34","New Jersey",2107755,11127,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","44","Rhode Island",298359,4622,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","22","Louisiana",799980,9081,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","55","Wisconsin",1355843,7210,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","38","North Dakota",250714,3830,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","21","Kentucky",1195897,9220,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","42","Pennsylvania",2501977,14174,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","12","Florida",8351713,26714,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
"B05002_004","41","Oregon",1810464,8585,"Estimate!!Total:!!Native:!!Born in other state in the United States:","PLACE OF BIRTH BY NATIVITY AND CITIZENSHIP STATUS"
