"variable","GEOID","NAME","estimate","moe","label","concept"
"B23025_001","42","Pennsylvania",10587037,2689,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","19","Iowa",2523649,1319,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","21","Kentucky",3588209,1829,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","49","Utah",2391727,1423,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","29","Missouri",4910777,1883,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","33","New Hampshire",1144768,828,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","13","Georgia",8385039,3263,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","44","Rhode Island",906304,634,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","46","South Dakota",686625,721,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","48","Texas",22261181,5258,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","50","Vermont",537475,540,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","30","Montana",872599,815,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","34","New Jersey",7436293,2491,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","15","Hawaii",1174511,707,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","45","South Carolina",4097365,1952,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","47","Tennessee",5504783,2072,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","37","North Carolina",8336531,3026,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","51","Virginia",6903607,2528,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","31","Nebraska",1519415,980,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","35","New Mexico",1682568,1179,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","53","Washington",6120915,1941,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","32","Nevada",2443108,1471,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","36","New York",16383427,3165,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","38","North Dakota",607971,603,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","56","Wyoming",457128,608,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","55","Wisconsin",4731836,1449,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","54","West Virginia",1478714,1081,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_001","72","Puerto Rico",2797936,1321,"Estimate!!Total:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","22","Louisiana",2179709,8954,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","01","Alabama",2313616,8825,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","25","Massachusetts",3882484,8294,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","24","Maryland",3330279,8197,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","23","Maine",713221,3326,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","39","Ohio",5981645,10617,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","04","Arizona",3424193,7423,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","02","Alaska",383795,2081,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","26","Michigan",5007906,9788,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","05","Arkansas",1390373,6169,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","41","Oregon",2150814,6797,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","46","South Dakota",466180,2164,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","40","Oklahoma",1902597,4979,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","42","Pennsylvania",6671309,12439,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","47","Tennessee",3399281,9257,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","27","Minnesota",3109813,5947,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","06","California",20129162,22274,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","09","Connecticut",1950007,5898,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","11","District of Columbia",405651,2323,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","13","Georgia",5329864,13113,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","44","Rhode Island",592466,3450,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","48","Texas",14492816,21221,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","28","Mississippi",1345038,5943,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","08","Colorado",3157660,7808,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","10","Delaware",496804,3410,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","12","Florida",10448290,20215,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","15","Hawaii",764801,3772,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","45","South Carolina",2479690,8280,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","49","Utah",1653818,4740,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","29","Missouri",3104195,6948,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","31","Nebraska",1052366,2959,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","33","New Hampshire",769793,3252,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","35","New Mexico",964460,5000,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","16","Idaho",887977,4317,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","18","Indiana",3416171,8911,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","50","Vermont",349819,2407,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","30","Montana",552144,2833,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","32","Nevada",1549597,5060,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","34","New Jersey",4905036,9517,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","36","New York",10331727,15457,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","17","Illinois",6705184,12932,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","19","Iowa",1689338,5204,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","51","Virginia",4552635,9399,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","54","West Virginia",788433,4088,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","56","Wyoming",300833,1897,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","53","Washington",3958572,7504,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","37","North Carolina",5219602,10992,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","72","Puerto Rico",1238879,6162,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","20","Kansas",1530430,5313,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","38","North Dakota",424182,2200,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","55","Wisconsin",3127362,5900,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_002","21","Kentucky",2135988,7814,"Estimate!!Total:!!In labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","10","Delaware",492450,3436,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","09","Connecticut",1940626,6043,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","17","Illinois",6686514,12852,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","16","Idaho",883059,4426,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","01","Alabama",2298013,8669,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","04","Arizona",3401906,7579,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","06","California",19980462,22033,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","11","District of Columbia",402460,2336,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","13","Georgia",5274596,13021,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","18","Indiana",3411413,8909,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","20","Kansas",1512063,5328,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","02","Alaska",363718,2386,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","05","Arkansas",1384596,6273,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","08","Colorado",3120868,7853,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","12","Florida",10377036,20103,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","15","Hawaii",717453,3856,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","19","Iowa",1686696,5293,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","21","Kentucky",2121880,7678,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","23","Maine",711350,3380,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","27","Minnesota",3105784,5959,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","29","Missouri",3084786,6950,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","33","New Hampshire",767453,3327,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","39","Ohio",5970869,10475,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","41","Oregon",2146693,6767,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","22","Louisiana",2160206,8854,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","24","Maryland",3296484,8118,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","28","Mississippi",1331967,6001,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","30","Montana",548944,2829,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","34","New Jersey",4893875,9482,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","40","Oklahoma",1881598,4944,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","42","Pennsylvania",6662890,12652,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","45","South Carolina",2444002,8475,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","25","Massachusetts",3876978,8309,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","51","Virginia",4422588,9236,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","31","Nebraska",1046463,3037,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","35","New Mexico",952564,5178,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","37","North Carolina",5119397,11068,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","44","Rhode Island",588135,3600,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","46","South Dakota",463198,2131,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","26","Michigan",5002960,9762,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","53","Washington",3899915,7848,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","32","Nevada",1538959,5099,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","36","New York",10306430,15392,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","38","North Dakota",416764,2280,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","56","Wyoming",297398,1847,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","47","Tennessee",3380708,9158,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","49","Utah",1648313,4838,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","54","West Virginia",786365,4147,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","48","Texas",14390216,20948,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","50","Vermont",348907,2391,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","55","Wisconsin",3123629,5815,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_003","72","Puerto Rico",1236011,6101,"Estimate!!Total:!!In labor force:!!Civilian labor force:","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","21","Kentucky",2009185,7790,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","39","Ohio",5656463,12836,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","41","Oregon",2026107,6717,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","22","Louisiana",2013907,8533,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","40","Oklahoma",1786742,5018,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","42","Pennsylvania",6295594,13911,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","23","Maine",681187,3652,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","01","Alabama",2173597,8587,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","04","Arizona",3210791,7197,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","06","California",18676721,21726,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","09","Connecticut",1822995,6801,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","11","District of Columbia",373967,2650,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","44","Rhode Island",552707,3683,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","24","Maryland",3120977,8768,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","02","Alaska",338664,2500,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","05","Arkansas",1310863,6350,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","08","Colorado",2975830,8656,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","10","Delaware",464457,3408,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","12","Florida",9824911,19618,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"B23025_004","45","South Carolina",2313378,8595,"Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
