"variable","GEOID","NAME","estimate","moe","label","concept"
"B05003_001","11","District of Columbia",683154,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","37","North Carolina",10367022,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","40","Oklahoma",3948136,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","15","Hawaii",1453498,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","44","Rhode Island",1091949,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","21","Kentucky",4494141,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","50","Vermont",641637,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","24","Maryland",6148545,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","54","West Virginia",1801049,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","27","Minnesota",5670472,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","56","Wyoming",576641,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","33","New Hampshire",1372175,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","06","California",39455353,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","10","Delaware",981892,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","39","Ohio",11769923,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","13","Georgia",10625615,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","47","Tennessee",6859497,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","20","Kansas",2932099,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","42","Pennsylvania",12970650,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","49","Utah",3231370,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","04","Arizona",7079203,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","23","Maine",1357046,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","53","Washington",7617364,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","36","New York",20114745,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","18","Indiana",6751340,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","05","Arkansas",3006309,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","35","New Mexico",2109366,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","45","South Carolina",5078903,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","17","Illinois",12821813,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","46","South Dakota",881785,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","16","Idaho",1811617,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","72","Puerto Rico",3311274,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_001","02","Alaska",735951,NA,"Estimate!!Total:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","29","Missouri",3027741,1294,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","13","Georgia",5191616,2014,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","25","Massachusetts",3413174,606,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","38","North Dakota",397093,628,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","37","North Carolina",5067666,1651,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","51","Virginia",4245281,1327,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","08","Colorado",2895936,951,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","28","Mississippi",1444255,1581,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","11","District of Columbia",325490,75,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","39","Ohio",5800004,1241,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","40","Oklahoma",1964927,747,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","35","New Mexico",1048448,780,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","48","Texas",14398171,2057,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","49","Utah",1633843,621,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","50","Vermont",318533,392,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","22","Louisiana",2283561,1144,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","54","West Virginia",896723,715,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","56","Wyoming",295204,694,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","31","Nebraska",978863,731,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","33","New Hampshire",683846,466,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","34","New Jersey",4539311,515,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","36","New York",9821711,1105,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","09","Connecticut",1768860,423,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","10","Delaware",477219,207,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","41","Oregon",2096429,924,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","20","Kansas",1468152,1074,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","45","South Carolina",2474059,1187,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","46","South Dakota",446461,730,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","47","Tennessee",3362099,1514,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","01","Alabama",2429703,1254,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","53","Washington",3831964,810,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","30","Montana",545671,604,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","04","Arizona",3533895,461,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","32","Nevada",1541789,482,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","05","Arkansas",1483520,1096,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","06","California",19714044,1045,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","42","Pennsylvania",6394217,914,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","16","Idaho",912529,762,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","12","Florida",10489548,1420,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","44","Rhode Island",534283,380,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","26","Michigan",4983325,906,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","72","Puerto Rico",1571861,744,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","21","Kentucky",2223783,1324,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","24","Maryland",2995146,602,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","17","Illinois",6332176,1054,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","19","Iowa",1590001,874,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","02","Alaska",384749,476,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","55","Wisconsin",2937621,964,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","18","Indiana",3344360,1026,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","23","Maine",668308,541,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","15","Hawaii",732172,158,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_002","27","Minnesota",2839135,788,"Estimate!!Total:!!Male:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","08","Colorado",647252,798,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","40","Oklahoma",491469,583,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","37","North Carolina",1176639,1374,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","41","Oregon",448436,733,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","39","Ohio",1346089,909,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","09","Connecticut",380914,354,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","50","Vermont",61807,275,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","51","Virginia",970495,1288,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","38","North Dakota",94643,538,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","34","New Jersey",1043612,503,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","29","Missouri",713520,982,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","10","Delaware",105511,189,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","33","New Hampshire",133501,316,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","48","Texas",3803059,1854,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","35","New Mexico",247363,666,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","49","Utah",486134,563,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","13","Georgia",1292985,1529,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","22","Louisiana",562128,956,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","28","Mississippi",360875,1304,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","53","Washington",860884,642,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","47","Tennessee",784598,1176,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","56","Wyoming",69304,588,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","32","Nevada",354970,408,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","02","Alaska",93806,390,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","36","New York",2159290,791,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","11","District of Columbia",63273,44,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","12","Florida",2178376,1266,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","45","South Carolina",566637,1046,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","42","Pennsylvania",1385915,670,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","46","South Dakota",111642,489,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","21","Kentucky",524691,1151,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","18","Indiana",815416,880,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","25","Massachusetts",711518,491,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","31","Nebraska",250017,626,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","55","Wisconsin",662350,646,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","04","Arizona",824403,383,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","44","Rhode Island",108934,330,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","05","Arkansas",362645,891,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","06","California",4604510,899,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","17","Illinois",1475200,846,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","72","Puerto Rico",304633,746,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","19","Iowa",379557,800,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","20","Kansas",366547,891,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","30","Montana",120101,468,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","54","West Virginia",188755,724,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","24","Maryland",701512,515,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","26","Michigan",1122766,655,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","16","Idaho",235127,605,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","27","Minnesota",676811,704,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","15","Hawaii",160400,129,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","23","Maine",131010,442,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_003","01","Alabama",574047,1095,"Estimate!!Total:!!Male:!!Under 18 years:","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","34","New Jersey",980332,2560,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","22","Louisiana",553507,1406,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","28","Mississippi",358070,1442,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","11","District of Columbia",60928,437,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","10","Delaware",102229,597,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","31","Nebraska",241851,994,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","35","New Mexico",243225,868,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","37","North Carolina",1144312,2099,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","51","Virginia",930414,2252,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","50","Vermont",60739,342,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","33","New Hampshire",130716,589,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","08","Colorado",629639,1593,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","36","New York",2047060,3517,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","09","Connecticut",365401,1092,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","30","Montana",119387,485,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","13","Georgia",1256338,2682,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","48","Texas",3636102,4998,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","49","Utah",476365,1122,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","17","Illinois",1437054,1977,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","41","Oregon",436833,1410,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","18","Indiana",800148,1432,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","53","Washington",825765,2031,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","46","South Dakota",109590,651,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","42","Pennsylvania",1352805,2169,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","04","Arizona",803094,1587,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","05","Arkansas",357051,1133,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","06","California",4390995,4586,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","29","Missouri",702474,1441,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","72","Puerto Rico",302758,868,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","12","Florida",2046089,4300,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","20","Kansas",358970,1216,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","16","Idaho",231804,812,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","21","Kentucky",514483,1311,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","02","Alaska",92052,484,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"B05003_004","45","South Carolina",556179,1265,"Estimate!!Total:!!Male:!!Under 18 years:!!Native","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
