"variable","GEOID","NAME","estimate","moe","label","concept"
"B22001_001","20","Kansas",1139738,3775,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","26","Michigan",3976729,8287,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","28","Mississippi",1108670,4270,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","08","Colorado",2227932,3823,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","12","Florida",8157420,21974,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","42","Pennsylvania",5147783,8001,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","19","Iowa",1275893,3252,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","21","Kentucky",1748475,5017,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","49","Utah",1033651,2531,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","29","Missouri",2433819,5438,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","33","New Hampshire",540498,1974,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","13","Georgia",3885371,8940,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","44","Rhode Island",426769,1986,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","46","South Dakota",345779,1419,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","48","Texas",10239341,15384,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","50","Vermont",262514,1418,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","30","Montana",436481,2253,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","34","New Jersey",3397156,5756,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","15","Hawaii",478413,2009,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","45","South Carolina",1976447,5877,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","47","Tennessee",2664791,6361,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","37","North Carolina",4034684,9031,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","51","Virginia",3248528,6651,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","31","Nebraska",766887,2420,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","35","New Mexico",797596,2730,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","53","Washington",2931841,4588,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","32","Nevada",1141952,2588,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","36","New York",7530150,13493,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","38","North Dakota",316542,1777,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","56","Wyoming",230653,1540,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","55","Wisconsin",2401818,5041,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","54","West Virginia",711352,2637,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_001","72","Puerto Rico",1196790,4278,"Estimate!!Total:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","22","Louisiana",274650,4206,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","01","Alabama",252371,3383,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","25","Massachusetts",331259,3679,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","24","Maryland",238288,3932,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","23","Maine",69349,1852,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","39","Ohio",587542,6473,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","04","Arizona",274294,3959,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","02","Alaska",27017,837,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","26","Michigan",499148,5350,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","05","Arkansas",131179,3035,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","41","Oregon",244344,3492,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","46","South Dakota",29089,1038,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","40","Oklahoma",189183,2620,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","42","Pennsylvania",689731,6883,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","47","Tennessee",323488,4267,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","27","Minnesota",167348,2871,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","06","California",1259489,9360,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","09","Connecticut",160416,3034,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","11","District of Columbia",38881,1661,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","13","Georgia",463135,6001,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","44","Rhode Island",62811,2128,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","48","Texas",1178059,9587,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","28","Mississippi",155434,3234,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","08","Colorado",164109,3048,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","10","Delaware",39952,1498,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","12","Florida",1079253,8957,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","15","Hawaii",51080,1470,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","45","South Carolina",211210,3118,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","49","Utah",61243,1849,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","29","Missouri",246960,3893,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","31","Nebraska",61513,1571,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","33","New Hampshire",33190,1439,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","35","New Mexico",139875,2492,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","16","Idaho",57134,1945,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","18","Indiana",236989,4300,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","50","Vermont",27047,1024,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","30","Montana",39319,1417,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","32","Nevada",134616,2556,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","34","New Jersey",283817,4672,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","36","New York",1075247,8951,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","17","Illinois",620895,5359,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","19","Iowa",122182,2502,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","51","Virginia",260305,3622,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","54","West Virginia",116700,2010,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","56","Wyoming",11897,801,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","53","Washington",328707,4402,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","37","North Carolina",486376,5609,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","72","Puerto Rico",524043,4319,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","20","Kansas",80910,2183,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","38","North Dakota",20390,1073,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","55","Wisconsin",245721,3807,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_002","21","Kentucky",222089,3440,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_003","10","Delaware",13954,980,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:!!At least one person in household 60 years or over","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_003","09","Connecticut",65746,2002,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:!!At least one person in household 60 years or over","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_003","17","Illinois",222650,3519,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:!!At least one person in household 60 years or over","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_003","16","Idaho",17240,1013,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:!!At least one person in household 60 years or over","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_003","01","Alabama",82576,2209,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:!!At least one person in household 60 years or over","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_003","04","Arizona",93923,2415,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:!!At least one person in household 60 years or over","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
"B22001_003","06","California",453962,6163,"Estimate!!Total:!!Household received Food Stamps/SNAP in the past 12 months:!!At least one person in household 60 years or over","RECEIPT OF FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY PRESENCE OF PEOPLE 60 YEARS AND OVER FOR HOUSEHOLDS"
